snapshot,2035,2040,2045
2019-03-05 19:00:00,10.44305738907036,7.312047055994672,13.634695851536389
2019-03-05 20:00:00,9.23056213375265,6.534207113557516,12.049635684960954
2019-03-05 21:00:00,8.018066878434942,5.75636717112036,10.46457551838552
2019-03-05 22:00:00,7.862655884809822,5.8399263778933905,10.781636478845025
2019-03-05 23:00:00,7.707244891184703,5.923485584666421,11.09869743930453
2019-03-06 00:00:00,7.551833897559583,6.007044791439452,11.415758399764036
2019-03-06 01:00:00,7.611852931904215,6.584895094749859,11.968682416231397
2019-03-06 02:00:00,7.671871966248847,7.162745398060265,12.521606432698759
2019-03-06 03:00:00,7.731891000593478,7.740595701370672,13.07453044916612
2019-03-06 04:00:00,6.818821248466549,6.17334616187614,10.52296066426741
2019-03-06 05:00:00,5.9057514963396205,4.606096622381607,7.971390879368701
2019-03-06 06:00:00,4.992681744212692,3.0388470828870737,5.419821094469991
2019-03-06 07:00:00,3.7966120667832817,2.0671662847501264,3.673607731110113
2019-03-06 08:00:00,2.6005423893538717,1.095485486613179,1.9273943677502352
2019-03-06 09:00:00,1.4044727119244615,0.1238046884762315,0.1811810043903579
2019-03-06 10:00:00,1.4595266208864146,0.2920492047154537,0.44205894785394206
2019-03-06 11:00:00,1.5145805298483674,0.46029372095467597,0.7029368913175262
2019-03-06 12:00:00,1.5696344388103205,0.6285382371938982,0.9638148347811104
2019-03-06 13:00:00,1.7086167274754318,0.6593801939838705,1.2289927720630862
2019-03-06 14:00:00,1.8475990161405431,0.6902221507738429,1.4941707093450622
2019-03-06 15:00:00,1.9865813048056544,0.7210641075638151,1.759348646627038
2019-03-06 16:00:00,2.036714057509731,0.7094009942298581,1.710466701943668
2019-03-06 17:00:00,2.0868468102138076,0.6977378808959013,1.6615847572602978
2019-03-06 18:00:00,2.136979562917884,0.6860747675619443,1.6127028125769276
2019-03-06 19:00:00,2.143580175814095,0.695366188140548,1.6340352673573657
2019-03-06 20:00:00,2.1501807887103053,0.7046576087191515,1.6553677221378036
2019-03-06 21:00:00,2.156781401606516,0.7139490292977552,1.6767001769182417
2019-03-06 22:00:00,2.1661690216448415,0.7218016854910249,1.6853911680514346
2019-03-06 23:00:00,2.1755566416831664,0.7296543416842947,1.6940821591846276
2019-03-07 00:00:00,2.184944261721492,0.7375069978775644,1.7027731503178205
2019-03-07 01:00:00,2.1958564384472674,0.7421631926484208,1.704278551123626
2019-03-07 02:00:00,2.2067686151730426,0.7468193874192772,1.7057839519294313
2019-03-07 03:00:00,2.217680791898818,0.7514755821901337,1.7072893527352369
2019-03-07 04:00:00,2.141699455630047,0.738396630145182,1.7021259390177121
2019-03-07 05:00:00,2.0657181193612764,0.7253176781002303,1.6969625253001872
2019-03-07 06:00:00,1.9897367830925052,0.7122387260552786,1.6917991115826625
2019-03-07 07:00:00,1.5532142372331252,0.5864798636769673,1.4113555859300964
2019-03-07 08:00:00,1.116691691373745,0.46072100129865595,1.13091206027753
2019-03-07 09:00:00,0.6801691455143649,0.3349621389203446,0.850468534624964
2019-03-07 10:00:00,0.6544889489804278,0.3887914980203574,0.9320498286747553
2019-03-07 11:00:00,0.6288087524464905,0.4426208571203702,1.0136311227245467
2019-03-07 12:00:00,0.6031285559125533,0.496450216220383,1.095212416774338
2019-03-07 13:00:00,0.7567325620064533,0.5332725433969442,1.1654477547915325
2019-03-07 14:00:00,0.9103365681003533,0.5700948705735054,1.2356830928087268
2019-03-07 15:00:00,1.0639405741942534,0.6069171977500666,1.3059184308259213
2019-03-07 16:00:00,1.078364567244121,0.6311864171165797,1.3599624800661776
2019-03-07 17:00:00,1.0927885602939889,0.6554556364830928,1.4140065293064341
2019-03-07 18:00:00,1.1072125533438566,0.679724855849606,1.4680505785466904
2019-03-07 19:00:00,1.1060764723885879,0.9430725273853637,1.7677334026263556
2019-03-07 20:00:00,1.1049403914333193,1.2064201989211214,2.0674162267060208
2019-03-07 21:00:00,1.1038043104780506,1.469767870456879,2.367099050785686
2019-03-07 22:00:00,1.4268774858857387,1.4364762094600774,2.3516128228911732
2019-03-07 23:00:00,1.7499506612934268,1.403184548463276,2.33612659499666
2019-03-08 00:00:00,2.073023836701115,1.3698928874664742,2.3206403671021474
2019-03-08 01:00:00,2.033366886088251,1.3782784780977426,2.3514668974433595
2019-03-08 02:00:00,1.9937099354753862,1.3866640687290113,2.382293427784572
2019-03-08 03:00:00,1.9540529848625217,1.3950496593602797,2.413119958125784
2019-03-08 04:00:00,1.5814230178345905,1.2631589363401563,2.1727169449523713
2019-03-08 05:00:00,1.2087930508066593,1.131268213320033,1.9323139317789588
2019-03-08 06:00:00,0.8361630837787285,0.9993774902999094,1.691910918605546
2019-03-08 07:00:00,0.7195636110160788,0.6915010579986631,1.2927968802488914
2019-03-08 08:00:00,0.602964138253429,0.38362462569741673,0.8936828418922368
2019-03-08 09:00:00,0.4863646654907793,0.0757481933961705,0.4945688035355822
2019-03-08 10:00:00,0.7502066959455408,0.18918337232908045,0.7730380084638468
2019-03-08 11:00:00,1.0140487264003024,0.30261855126199044,1.0515072133921115
2019-03-08 12:00:00,1.277890756855064,0.4160537301949004,1.329976418320376
2019-03-08 13:00:00,1.466399467779366,0.484880551411923,1.4244543210793206
2019-03-08 14:00:00,1.6549081787036677,0.5537073726289456,1.518932223838265
2019-03-08 15:00:00,1.8434168896279697,0.6225341938459683,1.6134101265972096
2019-03-08 16:00:00,1.9240673512579318,0.6653193100799186,1.7304091890336037
2019-03-08 17:00:00,2.0047178128878937,0.708104426313869,1.8474082514699979
2019-03-08 18:00:00,2.085368274517856,0.7508895425478194,1.964407313906392
2019-03-08 19:00:00,2.0080988381292864,0.7146462937849056,1.850346952501355
2019-03-08 20:00:00,1.9308294017407173,0.678403045021992,1.736286591096318
2019-03-08 21:00:00,1.853559965352148,0.6421597962590783,1.622226229691281
2019-03-08 22:00:00,1.830563827495782,0.6280946228351373,1.6095415203358132
2019-03-08 23:00:00,1.8075676896394164,0.6140294494111963,1.5968568109803454
2019-03-09 00:00:00,1.7845715517830505,0.5999642759872553,1.5841721016248775
2019-03-09 01:00:00,1.760363776917264,0.5953189730016453,1.5431492228838604
2019-03-09 02:00:00,1.7361560020514777,0.5906736700160352,1.5021263441428432
2019-03-09 03:00:00,1.7119482271856912,0.5860283670304252,1.461103465401826
2019-03-09 04:00:00,1.658537429678965,0.5476120217372806,1.407976142291785
2019-03-09 05:00:00,1.605126632172239,0.5091956764441361,1.354848819181744
2019-03-09 06:00:00,1.5517158346655129,0.4707793311509916,1.301721496071703
2019-03-09 07:00:00,1.0654987801032543,0.3333448744715756,0.8893578864658261
2019-03-09 08:00:00,0.5792817255409958,0.19591041779215967,0.47699427685994933
2019-03-09 09:00:00,0.0930646709787373,0.0584759611127437,0.0646306672540725
2019-03-09 10:00:00,0.3908081042995779,0.06319103056354994,0.06843138379900253
2019-03-09 11:00:00,0.6885515376204185,0.06790610001435617,0.07223210034393257
2019-03-09 12:00:00,0.9862949709412592,0.0726211694651624,0.0760328168888626
2019-03-09 13:00:00,1.2409080621766788,0.24567952388654055,0.6130878496688175
2019-03-09 14:00:00,1.4955211534120987,0.4187378783079187,1.1501428824487723
2019-03-09 15:00:00,1.7501342446475183,0.5917962327292968,1.6871979152287269
2019-03-09 16:00:00,1.7555362929511524,0.6257252619559307,1.7131229672906574
2019-03-09 17:00:00,1.7609383412547863,0.6596542911825647,1.739048019352588
2019-03-09 18:00:00,1.7663403895584204,0.6935833204091986,1.7649730714145184
2019-03-09 19:00:00,1.7688674600196423,0.6954644191984649,1.774758898373784
2019-03-09 20:00:00,1.771394530480864,0.6973455179877314,1.78454472533305
2019-03-09 21:00:00,1.773921600942086,0.6992266167769977,1.7943305522923156
2019-03-09 22:00:00,1.8344213576261532,0.8044952648104667,1.9315814031820502
2019-03-09 23:00:00,1.8949211143102207,0.9097639128439359,2.0688322540717845
2019-03-10 00:00:00,1.955420870994288,1.015032560877405,2.206083104961519
2019-03-10 01:00:00,3.0731637346523253,2.4610232373617116,4.83724308781366
2019-03-10 02:00:00,4.190906598310363,3.9070139138460185,7.468403070665802
2019-03-10 03:00:00,5.3086494619684,5.353004590330325,10.099563053517944
2019-03-10 04:00:00,6.303007241540262,6.607822192771414,12.19684617369508
2019-03-10 05:00:00,7.297365021112124,7.862639795212501,14.294129293872217
2019-03-10 06:00:00,8.291722800683985,9.117457397653588,16.391412414049352
2019-03-10 07:00:00,7.595705997947809,8.68367282856916,15.724342199580734
2019-03-10 08:00:00,6.899689195211634,8.249888259484731,15.057271985112115
2019-03-10 09:00:00,6.203672392475458,7.816103690400302,14.390201770643497
2019-03-10 10:00:00,6.03989526767971,7.721500155573008,14.025322989394587
2019-03-10 11:00:00,5.876118142883961,7.626896620745712,13.660444208145679
2019-03-10 12:00:00,5.712341018088212,7.532293085918417,13.295565426896768
2019-03-10 13:00:00,6.054615055178118,7.772993566248647,13.862049739781096
2019-03-10 14:00:00,6.396889092268024,8.013694046578877,14.428534052665421
2019-03-10 15:00:00,6.73916312935793,8.254394526909106,14.995018365549749
2019-03-10 16:00:00,6.474517592837517,7.903835150740001,14.16816686466949
2019-03-10 17:00:00,6.209872056317105,7.553275774570895,13.34131536378923
2019-03-10 18:00:00,5.945226519796692,7.2027163984017895,12.51446386290897
2019-03-10 19:00:00,5.717471124116786,7.128044751356274,12.405910912657658
2019-03-10 20:00:00,5.48971572843688,7.053373104310758,12.297357962406345
2019-03-10 21:00:00,5.261960332756974,6.978701457265243,12.188805012155033
2019-03-10 22:00:00,5.208899719689902,6.907123131541462,12.095357893379344
2019-03-10 23:00:00,5.15583910662283,6.83554480581768,12.001910774603653
2019-03-11 00:00:00,5.102778493555758,6.763966480093899,11.908463655827964
2019-03-11 01:00:00,5.097958663609207,6.76743625522328,11.883331459732585
2019-03-11 02:00:00,5.093138833662656,6.770906030352661,11.858199263637204
2019-03-11 03:00:00,5.088319003716105,6.774375805482042,11.833067067541824
2019-03-11 04:00:00,5.117607190041016,6.78063324851393,11.868529275495298
2019-03-11 05:00:00,5.146895376365928,6.786890691545818,11.90399148344877
2019-03-11 06:00:00,5.17618356269084,6.793148134577706,11.939453691402244
2019-03-11 07:00:00,5.183264496484812,6.812155307366548,12.000168604699489
2019-03-11 08:00:00,5.190345430278785,6.831162480155391,12.060883517996736
2019-03-11 09:00:00,5.197426364072757,6.850169652944233,12.12159843129398
2019-03-11 10:00:00,5.298299363597247,6.9127689608041765,12.0849059706029
2019-03-11 11:00:00,5.399172363121737,6.975368268664121,12.04821350991182
2019-03-11 12:00:00,5.500045362646227,7.037967576524064,12.01152104922074
2019-03-11 13:00:00,7.4699201348915585,10.453115043027319,15.289688404230676
2019-03-11 14:00:00,9.43979490713689,13.868262509530574,18.56785575924061
2019-03-11 15:00:00,11.40966967938222,17.283409976033827,21.846023114250546
2019-03-11 16:00:00,21.89280777474935,27.51619564911838,32.29810698341963
2019-03-11 17:00:00,32.375945870116475,37.74898132220294,42.750190852588716
2019-03-11 18:00:00,42.859083965483606,47.98176699528749,53.2022747217578
2019-03-11 19:00:00,43.513803791511485,48.45462430163442,53.62849084769429
2019-03-11 20:00:00,44.16852361753937,48.92748160798135,54.05470697363077
2019-03-11 21:00:00,44.82324344356725,49.40033891432828,54.480923099567256
2019-03-11 22:00:00,44.200457161603644,49.02075319450691,54.17371355795576
2019-03-11 23:00:00,43.57767087964003,48.64116747468553,53.86650401634425
2019-03-12 00:00:00,42.954884597676426,48.26158175486416,53.55929447473275
2019-03-12 01:00:00,41.39841539891718,47.205351268076285,52.61458447638533
2019-03-12 02:00:00,39.84194620015793,46.14912078128841,51.66987447803791
2019-03-12 03:00:00,38.28547700139868,45.092890294500535,50.72516447969049
2019-03-12 04:00:00,26.981740772226185,32.00186826123484,37.29305097669192
2019-03-12 05:00:00,15.678004543053689,18.91084622796914,23.860937473693355
2019-03-12 06:00:00,4.374268313881195,5.819824194703443,10.428823970694786
2019-03-12 07:00:00,3.002357733825029,3.900149208627689,6.974613447075246
2019-03-12 08:00:00,1.6304471537688636,1.9804742225519352,3.5204029234557046
2019-03-12 09:00:00,0.2585365737126979,0.0607992364761807,0.0661923998361635
2019-03-12 10:00:00,0.25487949916946634,0.06419722525128463,0.06793955085070834
2019-03-12 11:00:00,0.25122242462623484,0.06759521402638857,0.06968670186525316
2019-03-12 12:00:00,0.2475653500830033,0.0709932028014925,0.071433852879798
2019-03-12 13:00:00,0.511401747262054,0.21855835680751895,0.3794885372752116
2019-03-12 14:00:00,0.7752381444411046,0.3661235108135454,0.6875432216706251
2019-03-12 15:00:00,1.0390745416201552,0.5136886648195719,0.9955979060660386
2019-03-12 16:00:00,1.0570966080039725,0.5572607770912137,1.0208001999687852
2019-03-12 17:00:00,1.0751186743877899,0.6008328893628555,1.0460024938715318
2019-03-12 18:00:00,1.0931407407716072,0.6444050016344973,1.0712047877742783
2019-03-12 19:00:00,1.0429796015214676,0.5972665630821955,1.0131118833078854
2019-03-12 20:00:00,0.9928184622713282,0.5501281245298938,0.9550189788414926
2019-03-12 21:00:00,0.9426573230211888,0.502989685977592,0.8969260743750997
2019-03-12 22:00:00,0.9412610002436269,0.5029950931731123,0.9055405771016325
2019-03-12 23:00:00,0.9398646774660651,0.5030005003686325,0.9141550798281652
2019-03-13 00:00:00,0.9384683546885032,0.5030059075641529,0.922769582554698
2019-03-13 01:00:00,0.9407710555943625,0.5013752121407471,0.9301210718629849
2019-03-13 02:00:00,0.9430737565002217,0.4997445167173414,0.9374725611712719
2019-03-13 03:00:00,0.945376457406081,0.4981138212939356,0.9448240504795588
2019-03-13 04:00:00,0.7247124260587712,0.3961572707248413,0.7292568708296747
2019-03-13 05:00:00,0.5040483947114612,0.29420072015574694,0.5136896911797908
2019-03-13 06:00:00,0.2833843633641513,0.1922441695866526,0.2981225115299069
2019-03-13 07:00:00,0.20896554891940688,0.1492450620977242,0.22207182893155075
2019-03-13 08:00:00,0.1345467344746625,0.10624595460879581,0.14602114633319463
2019-03-13 09:00:00,0.0601279200299181,0.0632468471198674,0.0699704637348385
2019-03-13 10:00:00,0.06478232460515276,0.06558555361510214,0.07677769074844404
2019-03-13 11:00:00,0.06943672918038743,0.06792426011033686,0.08358491776204957
2019-03-13 12:00:00,0.0740911337556221,0.0702629666055716,0.0903921447756551
2019-03-13 13:00:00,0.23505978419932616,0.1543023557977018,0.21570589869143997
2019-03-13 14:00:00,0.3960284346430302,0.23834174498983202,0.34101965260722483
2019-03-13 15:00:00,0.5569970850867343,0.3223811341819622,0.4663334065230097
2019-03-13 16:00:00,0.7984308493301651,0.3256635375749271,0.47558668264141696
2019-03-13 17:00:00,1.0398646135735958,0.3289459409678921,0.4848399587598242
2019-03-13 18:00:00,1.2812983778170266,0.332228344360857,0.4940932348782315
2019-03-13 19:00:00,1.3687882479607385,0.33272782684078683,0.491285067803643
2019-03-13 20:00:00,1.4562781181044502,0.3332273093207166,0.4884769007290545
2019-03-13 21:00:00,1.543767988248162,0.3337267918006464,0.485668733654466
2019-03-13 22:00:00,1.5615888246844476,0.3359547893397584,0.4863484502075398
2019-03-13 23:00:00,1.5794096611207333,0.3381827868788705,0.4870281667606136
2019-03-14 00:00:00,1.5972304975570188,0.3404107844179825,0.4877078833136874
2019-03-14 01:00:00,1.6180065733852411,0.343898999502933,0.4900395935849707
2019-03-14 02:00:00,1.6387826492134634,0.3473872145878836,0.49237130385625394
2019-03-14 03:00:00,1.6595587250416857,0.3508754296728341,0.4947030141275372
2019-03-14 04:00:00,1.68567972590583,0.3266171015498782,0.4757804858443563
2019-03-14 05:00:00,1.7118007267699744,0.30235877342692236,0.4568579575611753
2019-03-14 06:00:00,1.7379217276341188,0.2781004453039665,0.4379354292779944
2019-03-14 07:00:00,1.637277123202387,0.20926364022215194,0.31676036339181685
2019-03-14 08:00:00,1.536632518770655,0.14042683514033735,0.19558529750563933
2019-03-14 09:00:00,1.4359879143389234,0.0715900300585228,0.0744102316194618
2019-03-14 10:00:00,1.4777418479149926,0.13449289166482678,0.19495455578725668
2019-03-14 11:00:00,1.519495781491062,0.19739575327113076,0.31549887995505155
2019-03-14 12:00:00,1.5612497150671312,0.2602986148774348,0.4360432041228465
2019-03-14 13:00:00,1.6176888885184009,0.28919791279096446,0.4739171621980302
2019-03-14 14:00:00,1.6741280619696708,0.3180972107044942,0.5117911202732139
2019-03-14 15:00:00,1.7305672354209405,0.3469965086180239,0.5496650783483977
2019-03-14 16:00:00,1.7478706015915537,0.354475797674023,0.5531813567767935
2019-03-14 17:00:00,1.7651739677621672,0.3619550867300221,0.5566976352051891
2019-03-14 18:00:00,1.7824773339327804,0.3694343757860212,0.5602139136335849
2019-03-14 19:00:00,1.7766490251093163,0.3663462606756138,0.5600097848323181
2019-03-14 20:00:00,1.770820716285852,0.3632581455652065,0.5598056560310514
2019-03-14 21:00:00,1.764992407462388,0.3601700304547992,0.5596015272297846
2019-03-14 22:00:00,1.7663065945015104,0.35647919850703125,0.5598652485131576
2019-03-14 23:00:00,1.7676207815406328,0.3527883665592633,0.5601289697965305
2019-03-15 00:00:00,1.7689349685797553,0.3490975346114954,0.5603926910799034
2019-03-15 01:00:00,1.773155374440732,0.3521793286733935,0.565853991206768
2019-03-15 02:00:00,1.7773757803017085,0.3552611227352917,0.5713152913336327
2019-03-15 03:00:00,1.7815961861626852,0.3583429167971898,0.5767765914604973
2019-03-15 04:00:00,1.784969252672735,0.33300038974857843,0.5478355438767966
2019-03-15 05:00:00,1.7883423191827847,0.307657862699967,0.5188944962930958
2019-03-15 06:00:00,1.7917153856928345,0.2823153356513556,0.489953448709395
2019-03-15 07:00:00,1.6757364191800634,0.21328284165774994,0.3524996997486483
2019-03-15 08:00:00,1.5597574526672922,0.1442503476641443,0.21504595078790162
2019-03-15 09:00:00,1.443778486154521,0.0752178536705387,0.0775922018271549
2019-03-15 10:00:00,1.4366060529447893,0.07576737379573073,0.07833900484802427
2019-03-15 11:00:00,1.4294336197350574,0.07631689392092277,0.07908580786889363
2019-03-15 12:00:00,1.4222611865253256,0.0768664140461148,0.079832610889763
2019-03-15 13:00:00,1.4791130213951178,0.12219738245777566,0.1443443549336546
2019-03-15 14:00:00,1.5359648562649098,0.16752835086943652,0.2088560989775462
2019-03-15 15:00:00,1.592816691134702,0.2128593192810974,0.2733678430214378
2019-03-15 16:00:00,1.5984838883931334,0.21501028224541563,0.27735433167619494
2019-03-15 17:00:00,1.6041510856515648,0.21716124520973384,0.28134082033095215
2019-03-15 18:00:00,1.6098182829099963,0.2193122081740521,0.2853273089857093
2019-03-15 19:00:00,1.6124588337238979,0.21914569590976618,0.28613807065967073
2019-03-15 20:00:00,1.6150993845377992,0.2189791836454803,0.28694883233363216
2019-03-15 21:00:00,1.6177399353517008,0.2188126713811944,0.2877595940075936
2019-03-15 22:00:00,1.6203254646883538,0.22040602120857855,0.29030584136312476
2019-03-15 23:00:00,1.6229109940250068,0.22199937103596273,0.2928520887186559
2019-03-16 00:00:00,1.6254965233616598,0.2235927208633469,0.2953983360741871
2019-03-16 01:00:00,1.6440023341853196,0.22967275777785176,0.3013977766941917
2019-03-16 02:00:00,1.6625081450089791,0.23575279469235663,0.3073972173141963
2019-03-16 03:00:00,1.681013955832639,0.2418328316068615,0.3133966579342009
2019-03-16 04:00:00,1.6155090045348657,0.19873984020507543,0.2433000002724614
2019-03-16 05:00:00,1.5500040532370927,0.15564684880328936,0.1732033426107219
2019-03-16 06:00:00,1.4844991019393194,0.1125538574015033,0.1031066849489824
2019-03-16 07:00:00,1.4641359674867362,0.10059518108495763,0.09422923310182146
2019-03-16 08:00:00,1.4437728330341528,0.08863650476841196,0.08535178125466053
2019-03-16 09:00:00,1.4234096985815696,0.0766778284518663,0.0764743294074996
2019-03-16 10:00:00,1.4187175711763873,0.0760193912823503,0.07583583725583193
2019-03-16 11:00:00,1.4140254437712052,0.07536095411283429,0.07519734510416427
2019-03-16 12:00:00,1.4093333163660229,0.0747025169433183,0.0745588529524966
2019-03-16 13:00:00,1.3894743084751637,0.07949836850171924,0.0791469008578979
2019-03-16 14:00:00,1.3696153005843048,0.08429422006012016,0.0837349487632992
2019-03-16 15:00:00,1.3497562926934457,0.0890900716185211,0.0883229966687005
2019-03-16 16:00:00,1.3111598331943228,0.12906822879487706,0.2014960580201704
2019-03-16 17:00:00,1.2725633736952002,0.16904638597123303,0.3146691193716403
2019-03-16 18:00:00,1.2339669141960774,0.209024543147589,0.4278421807231102
2019-03-16 19:00:00,1.2113577765009407,0.21076373327877682,0.42503483742446146
2019-03-16 20:00:00,1.188748638805804,0.2125029234099646,0.42222749412581273
2019-03-16 21:00:00,1.1661395011106672,0.2142421135411524,0.419420150827164
2019-03-16 22:00:00,1.1743142196404597,0.20001606588896959,0.3785794411931895
2019-03-16 23:00:00,1.1824889381702524,0.18579001823678673,0.33773873155921497
2019-03-17 00:00:00,1.1906636567000448,0.1715639705846039,0.2968980219252405
2019-03-17 01:00:00,1.1649458850228982,0.168320565039268,0.2810672938538987
2019-03-17 02:00:00,1.1392281133457518,0.1650771594939321,0.2652365657825569
2019-03-17 03:00:00,1.1135103416686052,0.1618337539485962,0.2494058377112151
2019-03-17 04:00:00,0.9069542586750928,0.12893227287870024,0.18958565306938097
2019-03-17 05:00:00,0.7003981756815805,0.09603079180880426,0.12976546842754683
2019-03-17 06:00:00,0.4938420926880681,0.0631293107389083,0.0699452837857127
2019-03-17 07:00:00,0.35270606055022957,0.06036408443615664,0.06769058168165304
2019-03-17 08:00:00,0.21157002841239103,0.05759885813340496,0.06543587957759336
2019-03-17 09:00:00,0.0704339962745525,0.0548336318306533,0.0631811774735337
2019-03-17 10:00:00,0.21071189764640436,0.058520363743661465,0.06629059526034826
2019-03-17 11:00:00,0.35098979901825617,0.062207095656669625,0.06940001304716284
2019-03-17 12:00:00,0.491267700390108,0.0658938275696778,0.0725094308339774
2019-03-17 13:00:00,0.9857571867303145,0.27418269598953043,0.42510328756582605
2019-03-17 14:00:00,1.4802466730705213,0.4824715644093831,0.7776971442976748
2019-03-17 15:00:00,1.974736159410728,0.6907604328292356,1.1302910010295233
2019-03-17 16:00:00,3.1572624855076294,2.088582228634418,2.6659975329813586
2019-03-17 17:00:00,4.339788811604531,3.4864040244396,4.201704064933194
2019-03-17 18:00:00,5.522315137701432,4.884225820244782,5.73741059688503
2019-03-17 19:00:00,5.394376712684724,4.804168496193977,5.694007131251861
2019-03-17 20:00:00,5.2664382876680165,4.724111172143173,5.650603665618691
2019-03-17 21:00:00,5.138499862651308,4.644053848092368,5.607200199985522
2019-03-17 22:00:00,5.071745360466508,4.6699005981659445,5.603951109952518
2019-03-17 23:00:00,5.004990858281708,4.695747348239522,5.600702019919513
2019-03-18 00:00:00,4.938236356096908,4.721594098313098,5.597452929886509
2019-03-18 01:00:00,5.04040702478263,4.764956130458874,5.641358184367268
2019-03-18 02:00:00,5.142577693468353,4.80831816260465,5.685263438848027
2019-03-18 03:00:00,5.244748362154075,4.851680194750426,5.729168693328787
2019-03-18 04:00:00,5.084422611515899,4.700893133651475,5.582914091846649
2019-03-18 05:00:00,4.924096860877724,4.550106072552524,5.4366594903645105
2019-03-18 06:00:00,4.763771110239548,4.399319011453574,5.290404888882373
2019-03-18 07:00:00,4.581522513819802,4.392729284982964,5.379727338544376
2019-03-18 08:00:00,4.399273917400057,4.386139558512355,5.4690497882063775
2019-03-18 09:00:00,4.217025320980311,4.379549832041745,5.55837223786838
2019-03-18 10:00:00,4.261215133571159,4.388385749276808,5.58485394552367
2019-03-18 11:00:00,4.305404946162007,4.397221666511872,5.611335653178959
2019-03-18 12:00:00,4.349594758752855,4.406057583746936,5.637817360834249
2019-03-18 13:00:00,13.157886711211987,19.53770233925745,20.88314976229185
2019-03-18 14:00:00,21.96617866367112,34.66934709476796,36.12848216374945
2019-03-18 15:00:00,30.77447061613025,49.80099185027847,51.373814565207056
2019-03-18 16:00:00,43.837983364085694,54.93799502720824,54.24703820839177
2019-03-18 17:00:00,56.901496112041144,60.07499820413801,57.120261851576494
2019-03-18 18:00:00,69.96500885999659,65.21200138106778,59.99348549476121
2019-03-18 19:00:00,71.21611663665674,65.80254258595498,60.25818008879397
2019-03-18 20:00:00,72.4672244133169,66.39308379084218,60.522874682826725
2019-03-18 21:00:00,73.71833218997705,66.98362499572939,60.787569276859486
2019-03-18 22:00:00,74.48835731579094,67.3092973696781,61.09115992620992
2019-03-18 23:00:00,75.25838244160484,67.63496974362681,61.394750575560344
2019-03-19 00:00:00,76.02840756741872,67.96064211757553,61.69834122491078
2019-03-19 01:00:00,76.70113017126324,68.34564363996645,61.9616091263765
2019-03-19 02:00:00,77.37385277510778,68.73064516235738,62.22487702784222
2019-03-19 03:00:00,78.0465753789523,69.1156466847483,62.48814492930794
2019-03-19 04:00:00,76.29991322889889,68.21910987002384,61.50787809771379
2019-03-19 05:00:00,74.55325107884549,67.32257305529937,60.52761126611964
2019-03-19 06:00:00,72.80658892879208,66.42603624057492,59.54734443452549
2019-03-19 07:00:00,71.91290828956835,65.95465065249866,59.207023870323816
2019-03-19 08:00:00,71.01922765034462,65.4832650644224,58.86670330612215
2019-03-19 09:00:00,70.12554701112089,65.01187947634614,58.52638274192047
2019-03-19 10:00:00,70.40677470682222,65.22304009180434,58.6164478010506
2019-03-19 11:00:00,70.68800240252355,65.43420070726253,58.70651286018072
2019-03-19 12:00:00,70.96923009822488,65.64536132272073,58.79657791931085
2019-03-19 13:00:00,74.48417243559271,67.25510883744786,60.346321209407044
2019-03-19 14:00:00,77.99911477296054,68.86485635217501,61.89606449950323
2019-03-19 15:00:00,81.51405711032837,70.47460386690214,63.44580778959943
2019-03-19 16:00:00,82.95046476990268,71.35871142323728,64.21221125208334
2019-03-19 17:00:00,84.38687242947701,72.24281897957242,64.97861471456724
2019-03-19 18:00:00,85.82328008905132,73.12692653590756,65.74501817705115
2019-03-19 19:00:00,83.73568781815302,72.52849092317413,64.94602417077942
2019-03-19 20:00:00,81.64809554725474,71.93005531044072,64.14703016450771
2019-03-19 21:00:00,79.56050327635644,71.3316196977073,63.34803615823599
2019-03-19 22:00:00,79.07593742260967,70.97658649249345,63.20219250996448
2019-03-19 23:00:00,78.5913715688629,70.62155328727961,63.05634886169298
2019-03-20 00:00:00,78.10680571511612,70.26652008206577,62.91050521342147
2019-03-20 01:00:00,78.06784387811695,70.24119325072425,62.883952838432386
2019-03-20 02:00:00,78.02888204111778,70.21586641938275,62.8574004634433
2019-03-20 03:00:00,77.9899202041186,70.19053958804123,62.83084808845421
2019-03-20 04:00:00,76.12796102613922,69.13306469721591,61.69819846813894
2019-03-20 05:00:00,74.26600184815982,68.07558980639061,60.56554884782366
2019-03-20 06:00:00,72.40404267018043,67.01811491556529,59.43289922750839
2019-03-20 07:00:00,64.96926480900915,62.990028890956026,56.81776878321626
2019-03-20 08:00:00,57.53448694783787,58.96194286634675,54.20263833892413
2019-03-20 09:00:00,50.09970908666659,54.93385684173749,51.587507894632
2019-03-20 10:00:00,50.06801194421691,54.898549645599836,51.61560607671066
2019-03-20 11:00:00,50.03631480176723,54.86324244946219,51.64370425878933
2019-03-20 12:00:00,50.00461765931755,54.82793525332454,51.67180244086799
2019-03-20 13:00:00,57.63523781254022,59.017271390199916,54.3892702663178
2019-03-20 14:00:00,65.26585796576288,63.2066075270753,57.10673809176762
2019-03-20 15:00:00,72.89647811898554,67.39594366395067,59.82420591721743
2019-03-20 16:00:00,74.09848298558303,68.26168660749859,60.578159882382884
2019-03-20 17:00:00,75.30048785218051,69.12742955104652,61.33211384754835
2019-03-20 18:00:00,76.502492718778,69.99317249459443,62.08606781271381
2019-03-20 19:00:00,76.42229227195195,69.94014327764813,62.02729330369537
2019-03-20 20:00:00,76.34209182512589,69.88711406070182,61.968518794676946
