snapshot,2020,2025,2030,2035,2040,2045
2019-03-04 16:00:00,0.045266165894204284,0.03617349072154482,0.04420397410034784,0.0465442039907,0.046180975334155244,0.053270152314565014
2019-03-04 17:00:00,0.04527956490761623,0.03617506186636908,0.044204910967727225,0.046544623617510675,0.04618105431967287,0.05327015234362344
2019-03-04 18:00:00,0.04529296392102816,0.036176633011193345,0.044205847835106615,0.046545043244321356,0.04618113330519049,0.05327015237268188
2019-03-04 19:00:00,0.04101054466251444,0.03617471688924019,0.04420561618013299,0.04654503723347843,0.046181130612024855,0.053270152373524116
2019-03-04 20:00:00,0.03672812540400072,0.036172800767287044,0.04420538452515936,0.0465450312226355,0.04618112791885923,0.053270152374366345
2019-03-04 21:00:00,0.032445706145486995,0.03617088464533389,0.044205152870185734,0.04654502521179257,0.04618112522569359,0.05327015237520858
2019-03-04 22:00:00,0.03035618244477001,0.036170279881901114,0.044205084911387645,0.04654514995700529,0.046181157381255646,0.05327015238754717
2019-03-04 23:00:00,0.02826665874405303,0.036169675118468345,0.044205016952589556,0.046545274702218004,0.046181189536817706,0.05327015239988576
2019-03-05 00:00:00,0.026177135043336047,0.03616907035503557,0.04420494899379147,0.04654539944743072,0.04618122169237976,0.053270152412224346
2019-03-05 01:00:00,0.026183361706665822,0.03616981201182299,0.044206407535756824,0.04654630894019204,0.046181465533286024,0.0532701525577619
2019-03-05 02:00:00,0.026189588369995596,0.03617055366861041,0.04420786607772218,0.04654721843295335,0.04618170937419229,0.053270152703299455
2019-03-05 03:00:00,0.02619581503332537,0.03617129532539783,0.04420932461968754,0.046548127925714666,0.046181953215098555,0.05327015284883701
2019-03-05 04:00:00,0.026900007705195957,0.03617106068507996,0.04420838549928813,0.04654794583342571,0.046181963826909575,0.05327015275523513
2019-03-05 05:00:00,0.027604200377066544,0.036170826044762086,0.04420744637888871,0.04654776374113675,0.04618197443872059,0.053270152661633256
2019-03-05 06:00:00,0.02830839304893713,0.036170591404444216,0.0442065072584893,0.04654758164884779,0.04618198505053161,0.05327015256803138
2019-03-05 07:00:00,15.921529241668482,0.03616985258736444,0.04420667953790298,0.0465477709022659,0.04618201512252404,0.05327015256374438
2019-03-05 08:00:00,31.81475009028803,0.036169113770284665,0.04420685181731666,0.04654796015568401,0.04618204519451646,0.05327015255945737
2019-03-05 09:00:00,47.70797093890758,0.036168374953204886,0.04420702409673034,0.04654814940910212,0.046182075266508894,0.05327015255517037
2019-03-05 10:00:00,47.709179759801955,0.03616963728785345,0.04421233433330595,0.04655182140536584,0.04618283243103571,0.053270152658212215
2019-03-05 11:00:00,47.710388580696325,0.036170899622502,0.04421764456988157,0.046555493401629566,0.04618358959556253,0.053270152761254054
2019-03-05 12:00:00,47.7115974015907,0.03617216195715056,0.04422295480645719,0.04655916539789329,0.04618434676008934,0.0532701528642959
2019-03-05 13:00:00,47.712583474764024,25.52782361318612,18.590146992260905,0.07772189840783036,0.05243762114317583,0.05735593703538727
